ID,Is_Lead
NGYFMXTM,0.0653
BYFXG9FC,0.0567
7DU2DUMK,0.0449
MDPLGGMC,0.0572
CJXDX9HK,0.0198
5TUGRSVX,0.0864
TACEMVGL,0.112
NVHSJBFV,0.0537
DR29X4TD,0.0542
MSVTJ9DW,0.3131
DNNFEWMM,0.0714
XACK2DKW,0.0527
7UHWCZDF,0.0525
DZTW8ODH,0.071
H5FEMWTX,0.504
F6CAXFVJ,0.8448
J6XWKGNB,0.0584
4WSBJRAR,0.4672
9QHK7ZOK,0.8527
DPZMIKJS,0.3484
YWSPNEY4,0.9862
EVQQDDT8,0.8428
9BXMAUQK,0.0453
FEKDCA8N,0.0723
USAQC3ZE,0.2823
GDPLZ2XZ,0.1534
ILADVBZU,0.0705
U5GRTJN9,0.0232
MBZJZMYS,0.054
EGEMPIQH,0.1346
ETJFPTUC,0.1921
GHXU7IPR,0.0629
KPUCZ4HZ,0.0694
LNAQ6TGQ,0.2006
EQQKMHXH,0.0656
IDLHKVH2,0.8485
CAEH73G6,0.0493
4KFROSBD,0.1025
KSZ86X7S,0.1975
A6M7I7ZP,0.0245
KOKKMG5W,0.0728
VJZUSKJZ,0.0545
MJN75G2F,0.2426
LDLSVFDP,0.3987
HD9ESWGR,0.0196
F9ETVJEB,0.0451
FTBLKZYH,0.8403
HIMVTB3M,0.089
CZ3GP4FP,0.0328
TB6SQF8L,0.2926
9VVX27GU,0.0521
CGH6D6FA,0.503
JHSEDAZ5,0.148
BXUCYKOR,0.0538
MECJRY8V,0.0529
XEFU7ONX,0.0655
SX2JIC42,0.0522
FMNWY5I4,0.0881
MS4TZSSA,0.2602
N9KY5Q7X,0.0538
HK48QHFX,0.3313
NQNFFHK7,0.0581
FBXXGCD8,0.3361
GJUH37HV,0.7322
MKFW9WRC,0.0969
YQFZXF2F,0.8568
7XTR93OZ,0.8005
AUR7QCDZ,0.0473
J5RXJFN2,0.1296
GBMXJM6M,0.051
PMSAFUHW,0.0546
YCYSP3K3,0.2647
JUGYD82P,0.5054
ZLE7RBPT,0.2796
PNMFPJWX,0.1029
8H3774C9,0.0551
FBUKTJDC,0.0578
M5KJCETY,0.0229
ASXAAZCX,0.0335
V9TVU4V8,0.0533
C2O5XTWV,0.2952
9OADPSVC,0.0212
BD6LBAK8,0.0521
KDX7L74Z,0.8668
METCQPJG,0.5297
EFGPYDAC,0.0519
76AAWKYF,0.0476
JEZCSMAW,0.1344
94XQQO9E,0.0579
MFDZ25TY,0.8602
XJB4QWUG,0.5593
WUW8YZYC,0.2598
ZTS7XBXM,0.0543
FSZPK4FZ,0.9943
X8ERZTPR,0.2075
TOFQYSVG,0.056
54UWRFKK,0.17
GT7F5GES,0.0906
NHG3EE2J,0.3716
VEJSOWYY,0.1647
AE88L7JP,0.1635
YEZAHTX6,0.0218
D28AJVF2,0.5004
UFTN2XHH,0.0511
4KETJARN,0.0972
QPLWG2XP,0.1671
PR4BSRQH,0.1093
XV7ZEGMU,0.2911
ERTORPU6,0.055
6K2AD8VW,0.0671
QVXVRWKJ,0.0483
DUWKOMD6,0.4073
3RQQA9FD,0.0333
FAPJV77K,0.0519
QNKG6ZDA,0.0591
UZZSA56K,0.1431
HXBP8K5I,0.2689
PZBUU343,0.0552
ARRRW9V5,0.0548
ZCSDZV8G,0.021
3JPHTTTQ,0.8395
CNAUXD38,0.9798
NENVHOPB,0.8163
MQLPHRMB,0.0522
YRYMTPT4,0.0846
2RQXR4HR,0.1039
ADSVISMT,0.027
EGQQXOBM,0.3023
MBXZUKCH,0.0512
NWNB2YOW,0.0529
3HGMTFUE,0.0929
YUAJKEJV,0.8433
49LVP4VI,0.054
PWF7BNFB,0.991
T2CUBRWI,0.0343
QGYIQ5V3,0.3598
MKQZSENJ,0.0538
X9PUGQMB,0.053
ZT97Z5J6,0.274
DWRQKRZT,0.2853
5DWZBMM7,0.3643
9ZG5YWDE,0.0317
Z5ENPVMR,0.2124
JJEUVL95,0.3931
HJJG4K6R,0.8408
YU22PVSF,0.1763
93G4VVGN,0.295
RDUMBVPQ,0.0236
VIUICB3Y,0.0541
KZKWU38P,0.2308
Q9B5WB9O,0.048
FJPNEQXT,0.8705
H7BH2U4W,0.1051
NTHMC3TR,0.3339
J8DVRHA3,0.0527
9WRKTGUP,0.0524
MHVJZBAZ,0.0514
PXSHEOHA,0.0503
MFPK6HUJ,0.1729
EC3JDTEH,0.0766
RWKUWSXE,0.3531
MK8QDFFK,0.0375
NCXFM5GO,0.1161
AZSTYHFD,0.054
UWIPNUS4,0.834
KZQJVWDI,0.8316
N4KC8NRY,0.132
ATQANU9Q,0.2166
YBTRVYBN,0.0509
DFFDH7X8,0.0602
2PR2FUID,0.1674
NPYVZW3Y,0.121
2KLJUJNT,0.0481
G9K2MCGC,0.0739
JYQSQ4MU,0.0225
U9ZDZVWY,0.4719
D3M4SEVK,0.9701
2ATHFKMN,0.1736
B29ZPJ37,0.4582
IBS3YZNE,0.8461
J9HA99CF,0.0921
PYBRQZ8J,0.4684
EXUEUXGR,0.0351
4L37XSXL,0.0644
EUWQGXNB,0.0189
3MNMSKBA,0.0518
ZZLD6SUY,0.0932
NGZADPTT,0.0545
CQZJ9TUE,0.0366
IXETGAVD,0.0459
BOCZIHAK,0.8467
AKW7XJRW,0.4751
5PW2QWKU,0.0597
3WEZ6UMJ,0.0511
3HING8ZO,0.0595
G4T6QCQD,0.1967
XGSTFW9A,0.2383
G4TBDE5B,0.8313
KKKZBV3M,0.0524
PTOMA6TK,0.4836
MD2CZEJD,0.0532
ANJQJRAY,0.0359
AX6B59NE,0.0469
I5YJU5BU,0.0232
XYXKIHZA,0.4838
JETNUJVY,0.2413
GYZJPP2L,0.8403
NKRMZXXY,0.2934
3JA3JCNQ,0.8557
KWQEU7SN,0.024
E6TGAF5I,0.2607
SGNKCTX6,0.8755
HOQHSPTU,0.0245
KGHYJJZI,0.8416
WMANVDAX,0.0525
2VIASMJV,0.0449
CSTAB4SX,0.0209
BKGMGFQM,0.0729
HOCVCOJX,0.1328
MHHPQ3RN,0.364
FMAFXHVY,0.8419
OJEAKRZN,0.0428
K2WB32SB,0.1109
PYBV3RGY,0.0543
DTCYVXR7,0.1367
KBUL5FUP,0.1422
ZCGXFV8V,0.0547
ANARWXBG,0.3578
QJ9MIRZW,0.1287
YF4HLFHH,0.0379
WMWV7UXV,0.8312
JNJ8BXW5,0.3078
KKHRC3MQ,0.8381
FAVJGWUN,0.0529
AIW8JQH9,0.8318
EO4FT7SL,0.0537
3UWKPV2Q,0.0561
EZDAYCPT,0.1431
DYXKS53C,0.0521
4XTCTEDA,0.0861
F8SZ5I9X,0.2535
WCZ9EPSS,0.5759
F7JW6VEC,0.0615
BS84JKKI,0.0537
WGRMFTFQ,0.2488
GFQVRF4F,0.8407
8GWCJMWO,0.5045
4C7BG8EP,0.8531
GA39FWPC,0.0561
BT7UPECZ,0.0527
PQGRIZFL,0.1062
GJK7EZEL,0.4198
AKTE8DB7,0.8504
6UGYCVPN,0.4142
JMXMPDEI,0.546
2SR5DZUM,0.8723
QQ72PXQP,0.5567
2MBZU4XH,0.0539
GQIJYZMD,0.4557
TECCDBHP,0.3551
U5SN9DZP,0.5181
HU6AYCUV,0.0515
VCPCICWS,0.0563
M3ZNGUYG,0.4461
XFNANUBU,0.1134
4Q3WABGQ,0.1037
ADKHFIKS,0.0712
9GWN8TU9,0.0531
XBA63P6D,0.4947
XXWZPKXR,0.0539
9FFTXARX,0.8359
KDO9UEUC,0.0533
YG4UENAB,0.1414
Z2EOXPAA,0.0538
YDE2H4N9,0.0726
GAUPWVCB,0.1228
A4J2UM3W,0.2178
TPZROLSJ,0.0576
DCRO9DTQ,0.0187
AOLKSDGG,0.0545
B7UEAQNG,0.0449
FE5OFKF5,0.0703
R3C9TVM9,0.0193
EDHAFQNF,0.5359
TNFFQYK5,0.7591
4OD8EZHU,0.3776
RTC4NABA,0.9912
MVEAPF9Y,0.4585
XEAHSSVM,0.4937
NYAUTS8U,0.0478
HI2XWPU3,0.2812
RNFCPLBT,0.0524
UXMVZPTC,0.0539
ABNMZSFO,0.1778
AQYUUWZK,0.0794
XSKE6BT6,0.0672
BEJ2Q8GL,0.051
LTYGMKK3,0.1333
2MDD6UVG,0.0779
HEZ8JDBU,0.8351
UJACK49S,0.0567
GMRXXMJC,0.2837
2LBIMFQ9,0.0438
WECQ5X2C,0.0543
BTYGJAHK,0.02
AZCT9XHV,0.0226
AAPHNA99,0.0219
4AEOMOKG,0.4397
7XJW7TX2,0.0517
CQQAEBTW,0.2098
WJMMVSQO,0.0521
BJ6AXDMB,0.1365
SGKX8ZUQ,0.1015
GWQFNYNH,0.4193
DW9PCH8N,0.4832
RG8YHHST,0.0812
YGTVJECR,0.355
CIM9WMVU,0.053
7EPW7GDU,0.0613
GPLM2WQP,0.0729
6ZIGAVOJ,0.0179
PDHQX9XP,0.4358
FXPTVFJG,0.0495
9WD2BPCG,0.1214
W2NQ95AW,0.0557
WMHY5TTT,0.0892
6DS3WUMC,0.0665
BQ8PNTJA,0.0396
O7IKYYC9,0.3306
JXJEJLYN,0.1026
GSBBI6KR,0.0735
CW5IBL6J,0.4701
8AFOWVIK,0.0458
TGKFB8ZX,0.0717
HM6OTN66,0.3522
SFP8M8YE,0.2656
ZSEJTNTX,0.4081
VJQKK76K,0.8062
4SD6QKWO,0.0907
AQBSAG5J,0.1391
KDQTAFJG,0.0447
2YUMSIUR,0.0667
ZLCZ3ICJ,0.0555
GEZHKKNB,0.8447
CPKYSJNL,0.864
IBGEHCLD,0.8456
FWHHBMDR,0.8474
JSJAMFNQ,0.4733
E6TPVMO7,0.527
AEKX4UFE,0.0717
AHQFJVIE,0.0231
TTNAXWOP,0.0318
ZH7AGRYP,0.0523
MJVB9ASH,0.8274
HAGFM7GK,0.3266
ASDN7X5M,0.7832
DNZXUZ2V,0.8396
6SFDUW8G,0.8308
B6UERVSC,0.8346
AMXMRFYY,0.3131
TQXHR9EE,0.108
JY7JRPJN,0.0636
UFJMQME8,0.0577
O2A6AGIH,0.8255
3OSNG9TX,0.0229
HPWCQMGQ,0.0554
KHRQGWHZ,0.0535
3DEUW3W4,0.0502
NQYBJGSM,0.0542
EWTBCCAQ,0.0483
39U9IJH5,0.1517
4DDT7MB2,0.45
3P2JV7HQ,0.0542
OMNNVSQC,0.0541
JRLTF3CF,0.2916
XQHMBXU4,0.2587
45V94UIC,0.0533
KAYQGGIX,0.0518
JHRATUJD,0.1005
YQSTW4NF,0.2392
AHLEBFTG,0.0551
MBUYSKVT,0.0509
CVRSWSXV,0.052
NGUQWSSY,0.1669
SDXHYUSW,0.3507
5PRLZPVH,0.6404
LIGYUPSK,0.8573
2VRHLB8X,0.07
EN9DWKKK,0.4047
DAHDQLBR,0.1895
UIB29HRZ,0.8401
45Q2WGKE,0.096
DMZNPJWN,0.0824
YXZRSFXS,0.0173
ESNBCRCZ,0.1155
5ZASB8EM,0.8396
UF86HUUC,0.0513
R5DRDFFZ,0.0375
B5LKMITW,0.0545
MVPQPPB5,0.0445
C58NP3BY,0.8554
GF6HBZFJ,0.3395
MLQXJVXK,0.8449
MIVC3MRG,0.8393
BNVMX7YU,0.0506
2DGQS9AZ,0.0175
XDCC9TKN,0.0534
AWQXCCKH,0.0519
ER24XGJJ,0.8047
GTGDV5FM,0.0423
FKPECHRZ,0.3488
KMZDQUED,0.1846
LTAVIAEK,0.7938
XDVDXDPO,0.0759
TKSFBNLP,0.178
BHGPXKMD,0.4105
HB9S4WSJ,0.0171
CRGMNLPE,0.0519
6HMA9XVK,0.5054
G2NNEKNV,0.9944
7QX3YQVD,0.1118
N9QJJXW3,0.4181
XK8ZJIHN,0.0237
JFIMVZP4,0.0511
TIXJDEZR,0.8365
A9INJVSK,0.0557
U92SL2DR,0.0629
GDHNRYF9,0.8516
KJNHYHFY,0.4408
6M2KMUZ6,0.044
CM4F6JGL,0.0402
F8QUUDCB,0.0529
T73WZKEA,0.0722
SNX3T7HP,0.5058
B3TKTKJN,0.0492
2ZQVKMCP,0.8543
AFCGV7RB,0.824
FTVQOFHP,0.8108
A5LPGYPH,0.0851
BAWZS5T8,0.9891
BDDVXPJZ,0.0677
WWKN3QKQ,0.1657
9QUHB3JF,0.0299
EQFKAUYP,0.8713
S5TOM7ZJ,0.0442
JAV53J9E,0.1639
46B65XY4,0.0522
OENMXUZX,0.8157
8TXIZ8TC,0.8331
GULJTSD7,0.0212
FVWVMUDI,0.5165
S4Y823JX,0.0534
Z8CURS9F,0.4629
GAAPYGLW,0.3218
EDRXVBYR,0.0435
JXB3GXNV,0.0524
5VXDDXTX,0.8696
V7DUQMFG,0.0541
WA9NFLT4,0.0237
JNMCXH4K,0.176
YFKF2UXK,0.3141
M62MXHBR,0.0545
QMWNFQYE,0.0476
BD9XKAYJ,0.5265
QLI23SMH,0.0408
7AFFQYOT,0.7825
FDH8JQUZ,0.0962
AUKABP6D,0.0218
2DWJHSRK,0.0526
DE4FXXTN,0.0541
6EOMCTGD,0.842
5XKCTG6T,0.4704
25ODEJGJ,0.055
BQ9YKKW5,0.5694
IYBAZYLD,0.9904
JYVNSCQW,0.828
ZXHQ54IQ,0.4476
CA9GHZ97,0.069
APZNJRJV,0.1156
HIQKGHGR,0.1304
XTHLS9YB,0.0549
QXHCTYNL,0.0582
QJYQXTUU,0.0221
3YDNQSZ5,0.991
E7WCZY75,0.0572
7HIPG63D,0.5732
25EM97A8,0.0504
2JE5YYRF,0.1775
O9YKHTTN,0.1729
FP7XUZYS,0.4864
D3Y6DCKW,0.8454
VJJY3A92,0.0541
SRWVDEUC,0.8386
6AOB9XRQ,0.1057
STHP4RQI,0.0412
2YOJ8H3C,0.8048
9YZEBVHV,0.4645
KRAPSOZL,0.0523
D5YZD8JN,0.066
2MTGH8HD,0.0665
SUQ8W9PF,0.2801
CK5RDNGY,0.0519
3JGYVNJY,0.2936
YJXPSXZZ,0.1615
N9GRJSNV,0.0476
UFEAWG89,0.2895
YB2UKPRC,0.0538
8JNQLPNA,0.0542
B46VMDXB,0.0189
HT4F7MWJ,0.0589
J7WDRN2V,0.0483
SRSHL9YC,0.4893
CQCTFPMC,0.8691
IMHALVPV,0.0536
YQGDL6MM,0.0204
Q7SD4GSG,0.0512
JEWS7KJI,0.0501
V7V7Q6TP,0.0449
LBYMKJHW,0.8391
JGQE5HOT,0.0515
GSZCPSAC,0.0607
EDUMUF2B,0.5668
3DGTJ3MI,0.8197
ASUFB2BC,0.0194
YQM4XVUZ,0.0523
3TDNXW78,0.0585
E9QI9CVL,0.8695
ESV8TZR3,0.9912
CX8O6PQ3,0.8398
4BSOV6GU,0.5194
LWBYQNVF,0.024
9ROSJNCW,0.0928
K4EPUUA3,0.0525
MNAVFAC9,0.0533
XDCOGE52,0.386
CKDQBGFF,0.062
EDPQ8CVR,0.1742
FKRRJCQJ,0.0467
W4UXAK47,0.0555
5R4HWFX6,0.0513
KLFSTJTZ,0.4574
AXBUP5QC,0.1331
HIWYBCWN,0.0559
G7BXSXLN,0.3241
BTQR9BST,0.0168
HUTQIF3Z,0.8839
CBSWDNOM,0.0471
HKSZBCSU,0.0551
ASIXOSZR,0.0231
Z3OXKWQB,0.1252
NZZRWDGU,0.9949
SNQJBDPC,0.0212
SM6SDIUR,0.0705
3RHSHQHA,0.8137
JDVHYNBG,0.2968
OUKHLPBC,0.1399
QSA9TB78,0.0483
JEVR3GRA,0.0526
9AU7ESYB,0.0504
QFW7OPDM,0.045
8ZXTLXRK,0.0184
DCGNXGOQ,0.8112
CYA3FTJM,0.0237
C4Z75SYG,0.8799
XZARPC5G,0.0509
NRDCPMIV,0.0526
URYNRTAK,0.1678
739QSSYP,0.0551
289CKZAJ,0.2091
FII8VDHT,0.1026
PPAQQUUW,0.0551
WUULYKRL,0.406
K5VXFBFH,0.0218
6VPEXAVH,0.0711
JB7YCHUK,0.3938
CV5KBPVS,0.1109
RSCTX642,0.0539
BTLBJNGE,0.2365
K4JV6NKF,0.0528
5SKBYGHR,0.0634
FG9FFPWU,0.8501
MSCDEZZG,0.0184
6WJJ7XKP,0.0874
8FIYAPAR,0.8304
CATNYI5X,0.8386
3ODIMUBE,0.0622
BWDVP74X,0.3255
W6H5P4PA,0.0542
X7PMJCW5,0.8506
PTJGUSLF,0.1678
XUYJZVN6,0.8799
P5UFPFTM,0.0489
MK7XS9PV,0.1647
HG36WH3E,0.054
AH8ARF5Q,0.0912
M9VTVY6I,0.1881
TBDVIOMH,0.0653
VWTWUAQZ,0.1126
ABDE6VWE,0.1212
IFGCRRQX,0.0523
JWPYQFVC,0.824
OQ7BEU2X,0.4549
5UZ6RZHY,0.8334
C89ARGLT,0.8308
BBDR4CYB,0.0599
M5POP3MW,0.0189
ZKNUZPQ5,0.05
NTJFQNWS,0.0454
5RAHG82A,0.8426
CGZRBUG9,0.1037
3NGXOZ98,0.1922
BVBZCD54,0.3551
MSIVPYJN,0.0545
7DKPPIIR,0.0994
G8KPEHGF,0.3231
6YNXRNCY,0.0711
WJV9WMNE,0.0455
MPGULNN4,0.3839
C9CCQ47T,0.8512
GZ7FWDPG,0.0386
FVWKG9LK,0.4389
E7ZXJDN8,0.0386
LAEUWJQP,0.08
FMNDSHQG,0.2103
4KSKKZ6X,0.0523
SJAXBJCP,0.0831
DA38ZOUX,0.6156
SAAAGKRZ,0.0538
5XEHFPGB,0.046
FNIFAHXA,0.0538
WM8KEL3E,0.0822
AJRMVBXB,0.0537
LEICRT4S,0.0529
QCKH8SXJ,0.4776
9ZWMYQDQ,0.4743
3RGLASNH,0.4781
PABZHPOM,0.389
MKSWBU9L,0.1046
C8DHHAHB,0.8131
7MHZPZYK,0.0835
CSCBJTKH,0.0502
9F9J7FFD,0.0648
7MPM43PD,0.0734
AFDVANSY,0.0631
WKKHR4MY,0.0624
DCMFNYVN,0.2601
MP5GH2TL,0.0844
FSO3RA8J,0.053
KYIYMZVR,0.8606
S5APYMVE,0.0524
MZZHRNMF,0.3195
JHNV3NZN,0.0599
9PDUEVEG,0.2943
WN57BN3V,0.8385
ZMRRAFYY,0.0491
5UL7S3JR,0.1056
442MLERV,0.1146
4ENKFE3G,0.4171
GMLTJRBK,0.1132
8ALNOPEG,0.0645
HNFV28QJ,0.0931
ME9OJ86J,0.0552
BTWEEVS7,0.0529
H55P8IWJ,0.021
ZUZK2RSF,0.0185
NOL6FAAF,0.8406
UPNMZP5I,0.0991
56MAM29R,0.3208
SXGV2QE5,0.3604
A6MQZGWU,0.1091
LLVZ4FHY,0.0213
SFCBE3FH,0.0443
OX5M6RGI,0.3074
2JDUKMZF,0.0783
AAFJQBIT,0.0527
KGGTWVCI,0.1525
3V7YH776,0.4609
A42KHQTK,0.0492
HKHZAEYJ,0.865
2PKEISBX,0.8376
DBKYIBPR,0.2915
9Z4QMDKZ,0.8673
HXXZCV6D,0.1007
W2HMRZKV,0.0396
FHEQWWJK,0.3428
ZAQGURRJ,0.0956
3PANBBGM,0.0646
IXKZEU54,0.0703
BHVPXGL5,0.8413
QAAL2JYW,0.185
JGWLYRZO,0.0202
DCQCRWLH,0.4462
4XYPWSEL,0.831
AJ3Z9FAS,0.3188
VLBL3RXI,0.5707
DP8JKXTC,0.1046
SUIGUSHC,0.851
FUU9RHXD,0.4281
8V58NAGT,0.0771
DFXZPARH,0.0468
YJZECFMZ,0.0346
PLSR499G,0.8408
DCSRQPRH,0.3315
7PRV47TT,0.4101
FEVHKMTB,0.0532
PPXJPRBJ,0.0506
FTVRDRGA,0.0479
9HGKJ5UP,0.8483
GJOA27KM,0.8373
GAPXB6XE,0.1439
AFHXDPYP,0.0538
WWGCCWPS,0.197
LM3RT5PF,0.0199
GM6ZVIKP,0.0756
ECBIM7DB,0.0566
6DCNWJZ6,0.1863
7YEUQMAV,0.0577
IZZ96BMD,0.0525
ATEGQ8J9,0.0343
MMYQJBHJ,0.0532
CTTM4VJT,0.8384
6RB5ST3N,0.0793
BDOLE3LQ,0.849
YYFW4X5Q,0.1154
JULTHHYZ,0.0225
QSJ59XV6,0.0931
HTWOUHNX,0.0614
GDEFAID2,0.059
EVUX77XT,0.994
SCSHETWR,0.1903
8T3DF9HP,0.0537
UCXLKFGS,0.1879
CW4TMF7D,0.6634
AK8PZFFC,0.0524
GVNDDBET,0.0188
YIB49UGL,0.227
IWOCRBDU,0.0515
EELSVGV9,0.0221
RV9WYUWF,0.0729
8JRQZQ8I,0.0658
ZA9YCITQ,0.0377
6XP47C4D,0.3975
YZ92ET8M,0.0297
Q6JQZJBN,0.1309
NBURKNHN,0.0775
TYVNG4BL,0.0622
XUOD7NKQ,0.844
3CSST2YQ,0.8337
6EGTZVXB,0.4577
9OAJJG7B,0.0797
C3PDV6MW,0.1669
VK8BSHHP,0.0523
HHHQGZUT,0.0681
5VGLQXYB,0.0702
HGVQZMNT,0.0536
KOAQNJIM,0.1046
IYZV8CT3,0.4641
CJNGPS5D,0.0514
SXZSJQ8H,0.0241
2BFYBG4D,0.0524
XNPERQC4,0.8469
7SHFK5PM,0.0545
BJUUJQY9,0.0972
KSYPCF2A,0.05
GXSF2TGG,0.0386
AKYDZ5AW,0.0608
AQQAKGZU,0.3035
JBGCEHV8,0.0416
QS9DXHNV,0.0538
AZKRC93H,0.8073
CBB8MGMH,0.8289
YBYD5NGJ,0.0545
NUXM4KKA,0.9918
H9CEYZDG,0.482
MCUTBVWU,0.0445
NMA3PQWE,0.8332
UCRC3OFJ,0.0681
WSECASHQ,0.2731
MEGJ6L9A,0.0502
GXMHKVUD,0.4049
OYVQRSVX,0.0541
KWFPCBZR,0.0225
T8RTCYW3,0.0535
EK6XBJSN,0.0554
EVPDM6CD,0.1065
N6QWDRE7,0.0564
FXMCSUZ9,0.0707
Q4AKIMZY,0.9591
9FEXETVX,0.2023
B9V7WCCH,0.8032
GWUG7VKX,0.0578
UPJUMBBB,0.0647
EFDTAMOW,0.0528
MVRFQRDU,0.1173
MOGRWDXV,0.054
TCT2GAN2,0.0481
YFUWGBFC,0.0535
KDEHJRWV,0.0482
XHXOFFZR,0.8873
IYCAOJJH,0.408
X9PQNQZJ,0.2619
RREDCVP3,0.1605
PPOEIAHL,0.0619
KOMTFKAX,0.052
9USZ8REP,0.1566
BTETAJGR,0.3656
PFLES5GS,0.7952
SWAM84FN,0.0622
KNJ7GEAS,0.193
URRGTUYT,0.0613
HVS8ST6W,0.8447
CGNAMVNU,0.0569
OHJGFBQA,0.8359
NC3YYJFD,0.056
YXQF7BV4,0.8816
VHYRGHQG,0.0578
V6CUTEPH,0.054
AWZ6UQPG,0.1946
JYZ7DECG,0.0194
9BCSTF8B,0.0589
BAPMZ2EC,0.0592
C5OOJ9YI,0.0559
TVDSYAIW,0.0447
O4YVVRJV,0.0286
VGX7DPRW,0.0235
EQWTUPSK,0.7998
NRTU8HK6,0.9866
V9G8LL6F,0.8591
CYHRKFVU,0.2821
CX4CJUFU,0.0564
SNT4Q45Q,0.0277
NS6AAWWR,0.0202
3RFXN3PE,0.4364
RKFYAQX4,0.2861
XNWMWVAD,0.0426
YJP5TJEP,0.0926
YXRVJ5XM,0.0642
WPISKMEW,0.0581
3NIWDNAC,0.3337
GXWTE4RY,0.0552
ZQG4J5CX,0.0236
I6JSJP4B,0.051
AVUTYGVD,0.1444
CC8DUIIE,0.1023
CN7FVGGK,0.8288
G56YXQVW,0.7815
FZRL3PRV,0.1092
U7T6ZAZK,0.0528
WBZRZTIC,0.4507
A7P4SIKZ,0.833
SAUYWE94,0.0532
X8VTMOFU,0.0932
FTMX9OYM,0.4054
TNXFW5QM,0.0565
KMCPYPQS,0.1698
JOFCZBCM,0.8309
BTIFA4KJ,0.842
GK5NY26L,0.0193
4PDDK5XY,0.1925
4JE6FCMG,0.8742
98KIGQIB,0.8215
HTMJKNFP,0.1468
XKUJEAVE,0.0548
JKETADIP,0.1569
7ODO8KFW,0.8381
4G7VJJJF,0.0539
P2KDPYKH,0.061
EXVA9XHF,0.8411
NUF8TDDX,0.0546
YWZEABAV,0.0536
HQRA64G7,0.0471
TEFQMWNK,0.0181
MATB8EIA,0.8932
T7YAXCVD,0.412
NWDTZK5K,0.0532
65QC79FE,0.1544
IKNBQCJX,0.3559
ZJDBKHV3,0.0953
9FAGLO32,0.0539
7A67NA37,0.0622
YBQ7PA5C,0.99
2A78TMQ3,0.0684
8Y9PJLCM,0.2692
CMGMPPY2,0.1577
NAXT5CZU,0.0536
GMAS2VIJ,0.0543
YUZPH6KB,0.1295
ZZGWUHSV,0.9905
VAYWVNK4,0.163
7DAXFFZ7,0.8493
HWD8CEWC,0.393
NNCPUVYM,0.0206
VWDV4V68,0.1709
ETTPL5JT,0.8088
X8CTXAJN,0.0911
BWRYYSH9,0.8382
ERLDRVTZ,0.0741
MUKWXKMJ,0.1113
EPCQBNBN,0.1026
AIB9P6QQ,0.0526
6C6ZXTRB,0.0705
HSPQPCZB,0.0596
EUBEHD8R,0.2407
KJ4WDHGZ,0.8404
CTJ2XSAA,0.3888
XDK8HKQS,0.054
YBGXBTXZ,0.136
NJQA3PDF,0.0652
XESJ7KHP,0.2282
4ARUZTCW,0.048
C6XQJYP2,0.0455
CK64X3EP,0.0494
NXZUSJHY,0.9914
CRBTNNNC,0.0502
GSBMWQHZ,0.0517
ME53VNXG,0.0467
KKZAVS3B,0.1578
VML9DE2J,0.0396
EHWWYKEX,0.0482
W5EFRHUK,0.2244
BMT6E5D2,0.0676
QDSCXAPN,0.9911
2OT7WSTA,0.3406
ESBBNRGA,0.183
MRT8CQTJ,0.4349
H6HAULII,0.1655
HJUGKHTF,0.9915
VJGFNV9Z,0.8081
DCJED6UN,0.064
KNOSD4MV,0.0568
LMVUIVYG,0.386
UVPYCZVQ,0.4447
58P9MSYH,0.0511
JAGYDGXU,0.0546
5L3WDGKN,0.0656
DENNUWJX,0.0199
Q4PNCK7X,0.0703
GQK5PCIW,0.4777
HC6Y7U3Q,0.8358
MRHTOLAN,0.0834
T7U98KT2,0.0496
SFYRC8ML,0.1637
DJRH2WYQ,0.0458
8HHZQGXB,0.8532
8HQ878CW,0.8322
HCC2ZTZR,0.0643
M494MYTO,0.0551
BNETQG98,0.0599
MRX4FUPB,0.4147
LPFLD5QS,0.0185
J7HB6FVM,0.0718
NWNNDPY8,0.0491
OHBDKDKV,0.2418
M4PY7KEC,0.3104
HQGFJKFE,0.0501
YKACQKMM,0.8469
KUOISEZM,0.2859
B6IRVWNU,0.8657
AC2WX5UB,0.2023
Z3CFSJHT,0.0527
BK9VK4CP,0.292
LYCMVVOJ,0.1514
CBMSRVBV,0.0947
YMSPMJUU,0.0434
4KI9YUXK,0.8575
PF9L87FQ,0.456
NRBG7NYC,0.0503
KKDKJWJC,0.3521
9H2DMX78,0.1322
BCUE4RWF,0.0505
8CTBWNJU,0.0209
5KESBKCU,0.0538
B3K6UMTD,0.0514
BVQTMXMP,0.0791
EHGWBUUE,0.3723
NS86RMH9,0.0538
UDWFTNDN,0.1054
K6VCBI5Z,0.2978
WLYRGW2B,0.053
4TQFFKQB,0.0497
2IA7UAJN,0.1762
BVUKU6H9,0.0996
6GKZY3FK,0.0532
CUSZZ3MV,0.0547
7SS4SLY6,0.0625
HRKTWPLG,0.1041
F7WEAJZJ,0.0538
BHXWPT9V,0.0822
FAJ4BKUC,0.1537
EGB9HCVY,0.8305
JACWEAHL,0.0536
EZWGGRA3,0.0713
HWN72FQV,0.3094
GYPXUGVV,0.0874
3JWJKHBV,0.0437
MQT273UB,0.0587
YBSNENQN,0.155
47LH3DWE,0.0499
OUCAN6ED,0.0378
FWVPJGFV,0.0795
FBUVQQXU,0.0568
BXIDCEXM,0.1012
68U6R5ZJ,0.3078
NWKJVKHG,0.0337
HZQRXMNE,0.0462
S8JQNHFD,0.3171
